ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2014;rf;14807012;Västra Hisingen, Svarte Mosse;Göteborg, Hisingen;777;7;1;8;785;1496;52.47;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807021;Västra Hisingen, Länsmansgården, C;Göteborg, Hisingen;815;10;0;10;825;1332;61.94;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807022;Västra Hisingen, Länsmansgården, N;Göteborg, Hisingen;839;9;0;9;848;1315;64.49;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807023;Västra Hisingen, Länsmansgården, S;Göteborg, Hisingen;611;8;2;10;621;1065;58.31;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807031;Västra Hisingen, Badvädersgatan m fl;Göteborg, Hisingen;753;12;0;12;765;1286;59.49;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807032;Västra Hisingen, Stackmolnsg. m fl;Göteborg, Hisingen;931;10;0;10;941;1622;58.01;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807041;Västra Hisingen, Andalen;Göteborg, Hisingen;1606;14;1;15;1621;1811;89.51;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807042;Västra Hisingen, Hjuvik;Göteborg, Hisingen;1461;5;2;7;1468;1634;89.84;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807043;Västra Hisingen, Hällsvik;Göteborg, Hisingen;1320;17;0;17;1337;1480;90.34;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807051;Västra Hisingen, Amhult-Arendal;Göteborg, Hisingen;1093;15;0;15;1108;1325;83.62;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807052;Västra Hisingen, Domarringen m fl;Göteborg, Hisingen;1290;14;0;14;1304;1471;88.65;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807053;Västra Hisingen, Nolered;Göteborg, Hisingen;1258;18;0;18;1276;1484;85.98;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807054;Västra Hisingen, Torslanda;Göteborg, Hisingen;1575;24;0;24;1599;1817;88.00;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807055;Västra Hisingen, Tumlehed;Göteborg, Hisingen;1249;19;2;21;1270;1510;84.11;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807061;Västra Hisingen, Björlanda;Göteborg, Hisingen;1398;18;0;18;1416;1648;85.92;2014_landstingsval_per_valdistrikt.xls
2014;rf;14807062;Västra Hisingen, Kvisljungeby;Göteborg, Hisingen;1018;5;0;5;1023;1183;86.48;2014_landstingsval_per_valdistrikt.xls
