kod_2018;namn_2018;kod_2014_troligast;namn_2014;typ;belagg;kalla
14804041;Lundby, Kärrdalen;14804041;Lundby, Kärrdalen;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804041 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804041 (Lundby, Kärrdalen) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804042;Lundby, Tolered, Norra;14804042;Lundby, Tolered, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804042 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804042 (Lundby, Tolered, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804043;Lundby, Tolered, Södra;14804043;Lundby, Tolered, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804043 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804043 (Lundby, Tolered, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804051;Norra Hisingen, Glöstorp;14804051;Norra Hisingen, Glöstorp;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804051 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804051 (Norra Hisingen, Glöstorp) täcker 90.2 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent OBS geometrin ger bara 90.2/100.0 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804052;Norra Hisingen, Gunnestorp;14804052;Norra Hisingen, Gunnestorp;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804052 74.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804052 (Norra Hisingen, Gunnestorp) täcker 100.0 procent av det nya distriktet, 93.3 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804053;Norra Hisingen, Norumshöjd;14804053;Norra Hisingen, Norumshöjd;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804053 96.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804053 (Norra Hisingen, Norumshöjd) täcker 100.0 procent av det nya distriktet, 69.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804054;Norra Hisingen, Tuve, Norra;14804054;Norra Hisingen, Tuve;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804054 34.5 procent av 2014-distriktet, 14804053 3.2 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804054 (Norra Hisingen, Tuve) täcker 82.6 procent av det nya distriktet, 21.1 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804055;Norra Hisingen, Tuve, Södra;14804054;Norra Hisingen, Tuve;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804054 65.5 procent av 2014-distriktet, 14804052 25.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804054 (Norra Hisingen, Tuve) täcker 97.6 procent av det nya distriktet, 78.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804056;Norra Hisingen, Tången;14804055;Norra Hisingen, Tången;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804055 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804055 (Norra Hisingen, Tången) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804061;Norra Hisingen, Säve;14804061;Norra Hisingen, Säve;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804061 82.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804061 (Norra Hisingen, Säve) täcker 100.0 procent av det nya distriktet, 80.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804071;Norra Hisingen, Gerrebacka-Ingebäck;14804071;Norra Hisingen, Gerrebacka-Ingebäck;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804071 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804071 (Norra Hisingen, Gerrebacka-Ingebäck) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804072;Norra Hisingen, Kärra, Norra;14804072;Norra Hisingen, Kärra, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804072 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804072 (Norra Hisingen, Kärra, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804073;Norra Hisingen, Kärra, Södra;14804073;Norra Hisingen, Kärra, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804073 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804073 (Norra Hisingen, Kärra, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804074;Norra Hisingen, Kärra, Västra;14804074;Norra Hisingen, Kärra, Västra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804074 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804074 (Norra Hisingen, Kärra, Västra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804075;Norra Hisingen, Kärra, Östra;14804075;Norra Hisingen, Kärra, Östra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804075 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804075 (Norra Hisingen, Kärra, Östra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804076;Norra Hisingen, Mysterna-Svankälla;14804076;Norra Hisingen, Mysterna-Svankälla;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804076 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804076 (Norra Hisingen, Mysterna-Svankälla) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804081;Norra Hisingen, Rödbo;14804081;Norra Hisingen, Rödbo;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804081 100.0 procent av 2014-distriktet, 14804061 17.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804081 (Norra Hisingen, Rödbo) täcker 72.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804091;Norra Hisingen, Sankt Jörgen;14804091;Norra Hisingen, Skogome-Sankt Jörgen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804091 57.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804091 (Norra Hisingen, Skogome-Sankt Jörgen) täcker 100.0 procent av det nya distriktet, 16.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804092;Norra Hisingen, Skogome;14804091;Norra Hisingen, Skogome-Sankt Jörgen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804091 43.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804091 (Norra Hisingen, Skogome-Sankt Jörgen) täcker 100.0 procent av det nya distriktet, 84.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804101;Norra Hisingen, Aröd;14804101;Norra Hisingen, Aröd;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804101 48.8 procent av 2014-distriktet, 14804102 11.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804101 (Norra Hisingen, Aröd) täcker 67.8 procent av det nya distriktet, 87.4 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804102;Norra Hisingen, Brunnsbo, Norra;14804102;Norra Hisingen, Backa-Tingstad;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804102 62.7 procent av 2014-distriktet, 14804103 15.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804102 (Norra Hisingen, Backa-Tingstad) täcker 96.5 procent av det nya distriktet, 33.2 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804103;Norra Hisingen, Brunnsbo, Södra;14804103;Norra Hisingen, Brunnsbo;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804103 85.0 procent av 2014-distriktet, 14804102 4.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804103 (Norra Hisingen, Brunnsbo) täcker 64.9 procent av det nya distriktet, 81.3 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804104;Norra Hisingen, Tingstad;14804102;Norra Hisingen, Backa-Tingstad;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804101 51.2 procent av 2014-distriktet, 14804102 21.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804102 (Norra Hisingen, Backa-Tingstad) täcker 92.6 procent av det nya distriktet, 50.3 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804121;Norra Hisingen, Backa Röd;14804122;Norra Hisingen, Backa Röd;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804122 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804122 (Norra Hisingen, Backa Röd) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804122;Norra Hisingen, Backa, Norra;14804123;Norra Hisingen, Bällskär;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804121 49.3 procent av 2014-distriktet, 14804123 23.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804123 (Norra Hisingen, Bällskär) täcker 69.2 procent av det nya distriktet, 35.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804123;Norra Hisingen, Backa, Södra;14804121;Norra Hisingen, Backa;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804121 50.7 procent av 2014-distriktet, 14804124 22.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804121 (Norra Hisingen, Backa) täcker 79.5 procent av det nya distriktet, 49.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804124;Norra Hisingen, Bällskär;14804123;Norra Hisingen, Bällskär;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804123 76.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804123 (Norra Hisingen, Bällskär) täcker 100.0 procent av det nya distriktet, 64.5 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804125;Norra Hisingen, Wadköpingsgatan m fl;14804124;Norra Hisingen, Wadköpingsgatan;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804124 77.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804124 (Norra Hisingen, Wadköpingsgatan) täcker 100.0 procent av det nya distriktet, 65.8 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804131;Norra Hisingen, Backadalen;14804131;Norra Hisingen, Backadalen;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804131 64.6 procent av 2014-distriktet, 14804133 35.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804131 (Norra Hisingen, Backadalen) täcker 87.8 procent av det nya distriktet, 87.8 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804132;Norra Hisingen, Bäckebol;14804132;Norra Hisingen, Bäckebol;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804132 100.0 procent av 2014-distriktet, 14804131 35.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804132 (Norra Hisingen, Bäckebol) täcker 97.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804133;Norra Hisingen, Selma Lagerlöfs torg;14804134;Norra Hisingen, Skälltorp;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804133 64.2 procent av 2014-distriktet, 14804134 26.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804134 (Norra Hisingen, Skälltorp) täcker 77.4 procent av det nya distriktet, 59.6 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804134;Norra Hisingen, Skälltorp;14804134;Norra Hisingen, Skälltorp;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804134 73.2 procent av 2014-distriktet, 14804135 19.2 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804134 (Norra Hisingen, Skälltorp) täcker 50.7 procent av det nya distriktet, 40.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804135;Norra Hisingen, Åketorp;14804135;Norra Hisingen, Åketorp;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804135 80.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804135 (Norra Hisingen, Åketorp) täcker 100.0 procent av det nya distriktet, 77.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804141;Lundby, Bräcke, Norra;14804141;Lundby, Bräcke, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804141 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804141 (Lundby, Bräcke, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804142;Lundby, Bräcke, Södra;14804142;Lundby, Bräcke, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804142 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804142 (Lundby, Bräcke, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804143;Lundby, Kyrkbyn;14804143;Lundby, Kyrkbyn;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804143 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804143 (Lundby, Kyrkbyn) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804144;Lundby, Lundby, Norra;14804144;Lundby, Lundby, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804144 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804144 (Lundby, Lundby, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804145;Lundby, Lundby, Södra;14804145;Lundby, Lundby, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804145 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804145 (Lundby, Lundby, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804151;Lundby, Brämaregården, Norra;14804151;Lundby, Brämaregården, Norra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804151 100.0 procent av 2014-distriktet, 14804152 21.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804151 (Lundby, Brämaregården, Norra) täcker 82.7 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804152;Lundby, Brämaregården, Södra;14804152;Lundby, Brämaregården, Östra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804152 78.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804152 (Lundby, Brämaregården, Östra) täcker 100.0 procent av det nya distriktet, 84.6 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804153;Lundby, Porslinsfabriken;14804154;Lundby, Porslinsfabriken;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804154 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804154 (Lundby, Porslinsfabriken) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804154;Lundby, Rambergsstaden, Norra;14804155;Lundby, Rambergsstaden, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804155 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804155 (Lundby, Rambergsstaden, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804155;Lundby, Rambergsstaden, Södra;14804156;Lundby, Rambergsstaden, Västra;namnbyte;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804156 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804156 (Lundby, Rambergsstaden, Västra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804156;Lundby, Rambergsstaden, Östra;14804153;Lundby, Brämaregården-Rambergsstaden;namnbyte;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804153 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804153 (Lundby, Brämaregården-Rambergsstaden) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804161;Lundby, Eriksberg, Västra;14804161;Lundby, Eriksberg Sjöporten;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804161 66.8 procent av 2014-distriktet, 14804162 39.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804161 (Lundby, Eriksberg Sjöporten) täcker 77.6 procent av det nya distriktet, 47.1 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804162;Lundby, Eriksberg, Östra;14804164;Lundby, Pölsebo-Bratterås;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804164 43.1 procent av 2014-distriktet, 14804161 33.2 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804164 (Lundby, Pölsebo-Bratterås) täcker 50.5 procent av det nya distriktet, 40.9 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804163;Lundby, Färjenäs;14804162;Lundby, Eriksberg, Västra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804162 34.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804162 (Lundby, Eriksberg, Västra) täcker 100.0 procent av det nya distriktet, 82.4 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804164;Lundby, Pölsebo-Bratterås;14804164;Lundby, Pölsebo-Bratterås;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804164 56.9 procent av 2014-distriktet, 14804162 25.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804164 (Lundby, Pölsebo-Bratterås) täcker 81.0 procent av det nya distriktet, 59.1 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804165;Lundby, Sannegården, Västra;14804165;Lundby, Sannegården;namnbyte;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804165 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804165 (Lundby, Sannegården) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804166;Lundby, Södhallsberget;14804163;Lundby, Eriksberg, Östra;namnbyte;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804163 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804163 (Lundby, Eriksberg, Östra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804171;Lundby, Lindholmen;14804172;Lundby, Lundbyvassen;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804171 65.0 procent av 2014-distriktet, 14804172 1.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804172 (Lundby, Lundbyvassen) täcker 55.2 procent av det nya distriktet, 12.3 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804172;Lundby, Lundbyvassen;14804172;Lundby, Lundbyvassen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14804172 71.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804172 (Lundby, Lundbyvassen) täcker 100.0 procent av det nya distriktet, 81.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14804173;Lundby, Sannegården, Östra;14804172;Lundby, Lundbyvassen;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14804171 35.0 procent av 2014-distriktet, 14804172 24.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14804172 (Lundby, Lundbyvassen) täcker 68.3 procent av det nya distriktet, 6.7 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805011;Västra Göteborg, Björnekulla;14805011;Västra Göteborg, Björnekulla;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805011 70.9 procent av 2014-distriktet, 14805014 1.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805011 (Västra Göteborg, Björnekulla) täcker 96.9 procent av det nya distriktet, 61.5 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805012;Västra Göteborg, Fiskebäck,;14805013;Västra Göteborg, Fiskebäck, Södra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805013 93.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805013 (Västra Göteborg, Fiskebäck, Södra) täcker 100.0 procent av det nya distriktet, 99.2 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (100.0/99.2 procent) trots att indelningen anges som modifierad;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805013;Västra Göteborg, Källängen;14805012;Västra Göteborg, Fiskebäck, Norra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805012 85.2 procent av 2014-distriktet, 14805013 6.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805012 (Västra Göteborg, Fiskebäck, Norra) täcker 97.3 procent av det nya distriktet, 92.5 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805014;Västra Göteborg, Osberget;14805014;Västra Göteborg, Påvelund;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805014 54.7 procent av 2014-distriktet, 14805012 14.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805014 (Västra Göteborg, Påvelund) täcker 85.0 procent av det nya distriktet, 43.7 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
