kod_2022;namn_2022;kod_2018_troligast;namn_2018;typ;belagg;kalla
14800639;Sydvästra Göteborg, Nygård;14805251;Askim-Frölunda-Högsbo, Billdal, N;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805251 (Askim-Frölunda-Högsbo, Billdal, N) täcker 65.1 procent av det nya distriktet, 47.2 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800640;Sydvästra Göteborg, Skintebo Västra;14805257;Askim-Frölunda-Högsbo, Skintebo;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805257 (Askim-Frölunda-Högsbo, Skintebo) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (14805257 täcker 100.0 procent av 2022-distriktet, 100.0 procent av 2018-distriktet ligger där) trots att källan inte markerar distriktet som jämförbart;geometri + mappning_2018_2022.csv
14800641;Sydvästra Göteborg, Skintebo Östra;14805256;Askim-Frölunda-Högsbo, Nygård;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805256 (Askim-Frölunda-Högsbo, Nygård) täcker 92.9 procent av det nya distriktet, 41.3 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800642;Sydvästra Göteborg, Uggleberget;14805258;Askim-Frölunda-Högsbo, Uggleberget;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805258 (Askim-Frölunda-Högsbo, Uggleberget) täcker 95.1 procent av det nya distriktet, 49.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800643;Sydvästra Göteborg, Brottkärr Östra;14805255;Askim-Frölunda-Högsbo, Lyckhem;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805255 (Askim-Frölunda-Högsbo, Lyckhem) täcker 59.6 procent av det nya distriktet, 36.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800644;Sydvästra Göteborg, Brottkärr Västra;14805253;Askim-Frölunda-Högsbo, Brottkärr;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805253 (Askim-Frölunda-Högsbo, Brottkärr) täcker 100.0 procent av det nya distriktet, 94.6 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800645;Sydvästra Göteborg, Hovås Södra;14805241;Askim-Frölunda-Högsbo, Hovås, Södra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805241, geometri 98.3/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805241 (Askim-Frölunda-Högsbo, Hovås, Södra) täcker 98.3 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800646;Sydvästra Göteborg, Hovås Norra;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805232 (Askim-Frölunda-Högsbo, Hovås, Norra) täcker 97.5 procent av det nya distriktet, 90.7 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800647;Sydvästra Göteborg, Hult;14805233;Askim-Frölunda-Högsbo, Hult;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805233, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805233 (Askim-Frölunda-Högsbo, Hult) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800701;Västra Göteborg, Långedrag Västra;14805021;Västra Göteborg, Långedrag;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805021 (Västra Göteborg, Långedrag) täcker 100.0 procent av det nya distriktet, 94.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800702;Västra Göteborg, Långedrag Östra;14805021;Västra Göteborg, Långedrag;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805021 (Västra Göteborg, Långedrag) täcker 65.4 procent av det nya distriktet, 5.6 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800703;Västra Göteborg, Tångudden;14805033;Västra Göteborg, Tångudden;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805033 (Västra Göteborg, Tångudden) täcker 98.2 procent av det nya distriktet, 87.5 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800704;Västra Göteborg, Hagen Norra;14805031;Västra Göteborg, Hagen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805031 (Västra Göteborg, Hagen) täcker 56.2 procent av det nya distriktet, 35.0 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800705;Västra Göteborg, Nya Varvet;14805032;Västra Göteborg, Nya Varvet;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805032 (Västra Göteborg, Nya Varvet) täcker 100.0 procent av det nya distriktet, 93.9 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800706;Västra Göteborg, Kungsten;14805043;Västra Göteborg, Kungsten;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805043, geometri 100.0/98.4 procent. geometri geo_overlap_2018_2022.csv: 14805043 (Västra Göteborg, Kungsten) täcker 100.0 procent av det nya distriktet, 98.4 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800707;Västra Göteborg, Ekebäck;14805041;Västra Göteborg, Ekebäck;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805041, geometri 99.6/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805041 (Västra Göteborg, Ekebäck) täcker 99.6 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800708;Västra Göteborg, Hagen Södra;14805031;Västra Göteborg, Hagen;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805031 (Västra Göteborg, Hagen) täcker 100.0 procent av det nya distriktet, 64.9 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800709;Västra Göteborg, Grimmered;14805042;Västra Göteborg, Grimmered;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805042, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805042 (Västra Göteborg, Grimmered) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800710;Västra Göteborg, Påvelund;14805015;Västra Göteborg, Påvelund;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805015, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805015 (Västra Göteborg, Påvelund) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800711;Västra Göteborg, Björnekulla;14805011;Västra Göteborg, Björnekulla;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805011, geometri 100.0/99.9 procent. geometri geo_overlap_2018_2022.csv: 14805011 (Västra Göteborg, Björnekulla) täcker 100.0 procent av det nya distriktet, 99.9 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800712;Västra Göteborg, Osberget;14805014;Västra Göteborg, Osberget;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805014 (Västra Göteborg, Osberget) täcker 75.7 procent av det nya distriktet, 65.8 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800713;Västra Göteborg, Källängen;14805013;Västra Göteborg, Källängen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805013 (Västra Göteborg, Källängen) täcker 92.5 procent av det nya distriktet, 88.8 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800714;Västra Göteborg, Fiskebäck;14805012;Västra Göteborg, Fiskebäck,;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805012 (Västra Göteborg, Fiskebäck,) täcker 100.0 procent av det nya distriktet, 98.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (14805012 täcker 100.0 procent av 2022-distriktet, 98.0 procent av 2018-distriktet ligger där) trots att källan inte markerar distriktet som jämförbart;geometri + mappning_2018_2022.csv
14800715;Västra Göteborg, Bratthammar;14805061;Västra Göteborg, Bratthammar;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805061 (Västra Göteborg, Bratthammar) täcker 100.0 procent av det nya distriktet, 87.1 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800716;Västra Göteborg, Tynnered Södra;14805081;Västra Göteborg, Tynnered Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805081 (Västra Göteborg, Tynnered Södra) täcker 71.4 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800717;Västra Göteborg, Tynnered Norra;14805072;Västra Göteborg, Tynnered, Norra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805072, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805072 (Västra Göteborg, Tynnered, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800718;Västra Göteborg, Guldringen m fl;14805071;Västra Göteborg, Guldringen m fl;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805071, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805071 (Västra Göteborg, Guldringen m fl) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800719;Västra Göteborg, Tynnered Östra;14805082;Västra Göteborg, Tynnered, Östra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805082, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805082 (Västra Göteborg, Tynnered, Östra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800720;Västra Göteborg, Skattegården;14805202;Västra Göteborg, Skattegården;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805202 (Västra Göteborg, Skattegården) täcker 91.9 procent av det nya distriktet, 79.1 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800721;Västra Göteborg, Rubingatan m fl;14805202;Västra Göteborg, Skattegården;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805202 (Västra Göteborg, Skattegården) täcker 40.3 procent av det nya distriktet, 20.8 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800722;Västra Göteborg, Ängås;14805182;Västra Göteborg, Ängås;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805182 (Västra Göteborg, Ängås) täcker 100.0 procent av det nya distriktet, 67.6 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800723;Västra Göteborg, Topasgatan;14805181;Västra Göteborg, Korsåsen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805181 (Västra Göteborg, Korsåsen) täcker 54.8 procent av det nya distriktet, 6.9 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800724;Västra Göteborg, Korsåsen;14805181;Västra Göteborg, Korsåsen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805181 (Västra Göteborg, Korsåsen) täcker 89.4 procent av det nya distriktet, 93.1 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800725;Västra Göteborg, Opaltorget Norra;14805221;Västra Göteborg, Opaltorget, Norra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805221 (Västra Göteborg, Opaltorget, Norra) täcker 99.1 procent av det nya distriktet, 76.9 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800726;Västra Göteborg, Opaltorget Södra;14805222;Västra Göteborg, Opaltorget, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805222 (Västra Göteborg, Opaltorget, Södra) täcker 90.7 procent av det nya distriktet, 67.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800727;Västra Göteborg, Grevegården;14805201;Västra Göteborg, Grevegården;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805201 (Västra Göteborg, Grevegården) täcker 100.0 procent av det nya distriktet, 57.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800728;Västra Göteborg, Önnered Norra;14805191;Västra Göteborg, Önnered, Västra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805191 (Västra Göteborg, Önnered, Västra) täcker 69.8 procent av det nya distriktet, 15.3 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800729;Västra Göteborg, Önnered Östra;14805192;Västra Göteborg, Önnered, Östra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805192 (Västra Göteborg, Önnered, Östra) täcker 100.0 procent av det nya distriktet, 84.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800730;Västra Göteborg, Önnered Västra;14805191;Västra Göteborg, Önnered, Västra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805191 (Västra Göteborg, Önnered, Västra) täcker 99.6 procent av det nya distriktet, 84.7 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800731;Västra Göteborg, Åkered;14805214;Västra Göteborg, Åkered;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805214, geometri 99.9/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805214 (Västra Göteborg, Åkered) täcker 99.9 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800732;Västra Göteborg, Välen;14805213;Västra Göteborg, Välen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805213 (Västra Göteborg, Välen) täcker 97.8 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800733;Västra Göteborg, Näset Norra;14805211;Västra Göteborg, Näset, Norra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805211 (Västra Göteborg, Näset, Norra) täcker 100.0 procent av det nya distriktet, 75.6 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800734;Västra Göteborg, Näset Södra;14805212;Västra Göteborg, Näset, Södra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805212, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805212 (Västra Göteborg, Näset, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800735;Västra Göteborg, Donsö-Vrångö;14805052;Västra Göteborg, Donsö-Vrångö;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14805052 (Västra Göteborg, Donsö-Vrångö) täcker 99.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (14805052 täcker 99.0 procent av 2022-distriktet, 100.0 procent av 2018-distriktet ligger där) trots att källan inte markerar distriktet som jämförbart;geometri + mappning_2018_2022.csv
14800736;Västra Göteborg, Styrsö-Köpstadsö;14805053;Västra Göteborg, Styrsö-Köpstadsö;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805053, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805053 (Västra Göteborg, Styrsö-Köpstadsö) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800737;Västra Göteborg, Brännö-Asperö;14805051;Västra Göteborg, Brännö-Asperö;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14805051, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14805051 (Västra Göteborg, Brännö-Asperö) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800801;Västra Hisingen, Länsmansgården Ö;14807031;Västra Hisingen, Länsmansgården, Ö;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807031 (Västra Hisingen, Länsmansgården, Ö) täcker 59.1 procent av det nya distriktet, 51.8 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800802;Västra Hisingen, Svartedalen Norra;14807032;Västra Hisingen, Svartedalen, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807032 (Västra Hisingen, Svartedalen, Norra) täcker 61.2 procent av det nya distriktet, 72.7 procent av det gamla ligger där, 4 källor över 5 procent;geometri + mappning_2018_2022.csv
14800803;Västra Hisingen, Väderbodarna m fl;14807031;Västra Hisingen, Länsmansgården, Ö;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807031 (Västra Hisingen, Länsmansgården, Ö) täcker 49.9 procent av det nya distriktet, 20.8 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800804;Västra Hisingen, Önskevädersg. m fl;14807094;Västra Hisingen, Önskevädersg. m fl;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14807094, geometri 99.3/99.5 procent. geometri geo_overlap_2018_2022.csv: 14807094 (Västra Hisingen, Önskevädersg. m fl) täcker 99.3 procent av det nya distriktet, 99.5 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800805;Västra Hisingen, Svartedalen Södra;14807093;Västra Hisingen, Svartedalen, Södra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807093 (Västra Hisingen, Svartedalen, Södra) täcker 100.0 procent av det nya distriktet, 75.8 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800806;Västra Hisingen, Kärrmossen;14807092;Västra Hisingen, Kärrmossen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807092 (Västra Hisingen, Kärrmossen) täcker 95.5 procent av det nya distriktet, 77.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800807;Västra Hisingen, Jättesten;14807091;Västra Hisingen, Jättesten;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14807091, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14807091 (Västra Hisingen, Jättesten) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800808;Västra Hisingen, Treröset;14807082;Västra Hisingen, Treröset;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14807082, geometri 93.3/88.7 procent. geometri geo_overlap_2018_2022.csv: 14807082 (Västra Hisingen, Treröset) täcker 93.3 procent av det nya distriktet, 88.7 procent av det gamla ligger där, 2 källor över 5 procent OBS geometrin är inte 1:1, 14807082 täcker 93.3 procent av 2022-distriktet och 88.7 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800809;Västra Hisingen, Vårväderstorget;14807083;Västra Hisingen, Vårväderstorget;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807083 (Västra Hisingen, Vårväderstorget) täcker 88.2 procent av det nya distriktet, 77.6 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800810;Västra Hisingen, Blåsvädersgat. m fl;14807081;Västra Hisingen, Biskopsgården, S;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807081 (Västra Hisingen, Biskopsgården, S) täcker 52.2 procent av det nya distriktet, 3.2 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800811;Västra Hisingen, Biskopsgården Södra;14807081;Västra Hisingen, Biskopsgården, S;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807081 (Västra Hisingen, Biskopsgården, S) täcker 99.5 procent av det nya distriktet, 96.8 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800812;Västra Hisingen, Väderlekstorget;14807084;Västra Hisingen, Väderlekstorget;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807084 (Västra Hisingen, Väderlekstorget) täcker 99.5 procent av det nya distriktet, 86.8 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800813;Västra Hisingen, Biskopsgården Norra;14807012;Västra Hisingen, Svarte Mosse;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807012 (Västra Hisingen, Svarte Mosse) täcker 70.8 procent av det nya distriktet, 14.2 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800814;Västra Hisingen, Svarte Mosse;14807012;Västra Hisingen, Svarte Mosse;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807012 (Västra Hisingen, Svarte Mosse) täcker 100.0 procent av det nya distriktet, 83.8 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800815;Västra Hisingen, Friskväderstorget;14807011;Västra Hisingen, Biskopsgården, N;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807011 (Västra Hisingen, Biskopsgården, N) täcker 95.2 procent av det nya distriktet, 52.8 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800816;Västra Hisingen, Länsmansgården S;14807023;Västra Hisingen, Länsmansgården, S;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807023 (Västra Hisingen, Länsmansgården, S) täcker 83.0 procent av det nya distriktet, 76.2 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
