ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2022;kf;14800132;Nordöstra Göteborg, Rannebergen S;Göteborg;658;7;0;7;665;1252;53.12;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800133;Nordöstra Göteborg, Rannebergen C;Göteborg;682;4;1;6;688;1373;50.11;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800134;Nordöstra Göteborg, Rannebergen N;Göteborg;776;2;0;2;778;1133;68.67;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800201;Östra Göteborg, Rymdtorget;Göteborg;477;6;0;6;483;1148;42.07;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800202;Östra Göteborg, Gärdsmosse;Göteborg;558;3;0;4;562;1222;45.99;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800203;Östra Göteborg, Tellusgatan m fl;Göteborg;665;5;2;7;672;1297;51.81;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800204;Östra Göteborg, Bergsjön Östra;Göteborg;495;3;1;4;499;1096;45.53;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800205;Östra Göteborg, Bergsjön Norra;Göteborg;670;6;1;9;679;1083;62.70;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800206;Östra Göteborg, Siriusgatan Östra;Göteborg;601;4;1;5;606;1304;46.47;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800207;Östra Göteborg, Siriusgatan Västra;Göteborg;557;10;0;10;567;1107;51.22;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800208;Östra Göteborg, Gärdsås;Göteborg;634;6;4;10;644;1069;60.24;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800209;Östra Göteborg, Bergsjön Södra;Göteborg;396;3;0;3;399;798;50.00;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800210;Östra Göteborg, Komettorget;Göteborg;470;2;0;2;472;1154;40.90;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800211;Östra Göteborg, Zenitgatan m fl;Göteborg;672;9;4;13;685;1350;50.74;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
