ar;val;riksdagsvalkrets_id;riksdagsvalkrets_namn;kommun_id;kommun_namn;valdistrikt_id;valdistrikt_namn;Män/Svenska medborgare/18-29 förstagångsväljare;Kvinnor/Svenska medborgare/18-29 förstagångsväljare;Män/Ej svenska medborgare/18-29 förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 förstagångsväljare;Män/Svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Svenska medborgare/18-29 ej förstagångsväljare;Män/Ej svenska medborgare/18-29 ej förstagångsväljare;Kvinnor/Ej svenska medborgare/18-29 ej förstagångsväljare;Män/Svenska medborgare/30-49;Kvinnor/Svenska medborgare/30-49;Män/Ej svenska medborgare/30-49;Kvinnor/Ej svenska medborgare/30-49;Män/Svenska medborgare/50-64;Kvinnor/Svenska medborgare/50-64;Män/Ej svenska medborgare/50-64;Kvinnor/Ej svenska medborgare/50-64;Män/Svenska medborgare/65-;Kvinnor/Svenska medborgare/65-;Män/Ej svenska medborgare/65-;Kvinnor/Ej svenska medborgare/65-;totalt
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805251;Askim-Frölunda-Högsbo, Billdal, N;39;48;0;0;49;43;0;0;217;259;0;0;173;143;0;0;150;145;0;0;1266
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805252;Askim-Frölunda-Högsbo, Billdal, S;44;36;0;0;42;35;0;0;161;200;0;0;129;138;0;0;118;132;0;0;1035
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805253;Askim-Frölunda-Högsbo, Brottkärr;48;41;0;0;35;44;0;0;201;225;0;0;150;157;0;0;152;145;0;0;1198
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805254;Askim-Frölunda-Högsbo, Lindås;28;38;0;0;39;41;0;0;224;252;0;0;132;128;0;0;164;169;0;0;1215
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805255;Askim-Frölunda-Högsbo, Lyckhem;43;28;0;0;38;36;0;0;197;233;0;0;155;146;0;0;172;205;0;0;1253
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805256;Askim-Frölunda-Högsbo, Nygård;43;23;0;0;38;36;0;0;214;233;0;0;144;144;0;0;163;204;0;0;1242
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805257;Askim-Frölunda-Högsbo, Skintebo;40;40;0;0;49;46;0;0;250;269;0;0;110;138;0;0;102;166;0;0;1210
2018;rd;16;Göteborgs kommun;1480;Göteborg;14805258;Askim-Frölunda-Högsbo, Uggleberget;10;9;0;0;51;51;0;0;71;62;0;0;34;38;0;0;50;69;0;0;445
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806011;Angered, Lövgärdet, Nedre;60;66;0;0;159;155;0;0;311;290;0;0;227;196;0;0;182;186;0;0;1832
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806012;Angered, Lövgärdet, Övre;51;78;0;0;107;134;0;0;289;296;0;0;174;145;0;0;107;136;0;0;1517
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806013;Angered, Lövgärdets Centrum;48;44;0;0;74;71;0;0;189;197;0;0;126;134;0;0;141;143;0;0;1167
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806021;Angered, Rannebergen, Norra;69;56;0;0;104;105;0;0;247;241;0;0;222;209;0;0;185;153;0;0;1591
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806022;Angered, Rannebergen, Södra;45;43;0;0;89;102;0;0;258;263;0;0;162;170;0;0;138;157;0;0;1427
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806031;Angered, Gårdsten, Norra;35;30;0;0;78;70;0;0;222;163;0;0;124;108;0;0;83;61;0;0;974
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806032;Angered, Gårdsten, Södra;45;38;0;0;70;59;0;0;164;159;0;0;110;90;0;0;57;50;0;0;842
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806033;Angered, Gårdsten, Västra;52;64;0;0;141;140;0;0;258;277;0;0;209;167;0;0;133;134;0;0;1575
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806034;Angered, Gårdsten, Östra;59;47;0;0;95;99;0;0;196;209;0;0;134;158;0;0;131;128;0;0;1256
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806041;Angered, Angereds Centrum;70;49;0;0;107;111;0;0;207;246;0;0;216;216;0;0;165;199;0;0;1586
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806042;Angered, Trägårdsgärdet;43;49;0;0;79;68;0;0;174;205;0;0;132;176;0;0;114;134;0;0;1174
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806051;Angered, Agnesberg;20;20;0;0;49;59;0;0;106;79;0;0;87;89;0;0;93;97;0;0;699
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806061;Angered, Hammarkullen, Centrum;71;63;0;0;114;122;0;0;210;251;0;0;142;139;0;0;57;63;0;0;1232
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806062;Angered, Hammarkullen, Västra;67;72;0;0;102;120;0;0;190;225;0;0;140;139;0;0;99;96;0;0;1250
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806063;Angered, Hammarkullen, Östra;33;47;0;0;82;92;0;0;188;191;0;0;130;104;0;0;89;114;0;0;1070
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806064;Angered, Sandeslätt;60;58;0;0;93;87;0;0;159;182;0;0;136;140;0;0;147;134;0;0;1196
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806101;Angered, Gunnilse-Linnarhult;55;45;0;0;73;90;0;0;252;251;0;0;225;190;0;0;202;171;0;0;1554
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806111;Angered, Bergum;43;29;0;0;67;60;0;0;216;241;0;0;181;153;0;0;132;109;0;0;1231
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806112;Angered, Björsared;32;26;0;0;48;59;0;0;215;227;0;0;153;122;0;0;68;61;0;0;1011
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806113;Angered, Olofstorp;52;33;0;0;69;49;0;0;237;252;0;0;188;144;0;0;96;87;0;0;1207
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806121;Angered, Bläsebo;52;48;0;0;111;116;0;0;225;229;0;0;169;160;0;0;95;91;0;0;1296
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806122;Angered, Hjällbo, Norra;87;82;0;0;132;151;0;0;237;252;0;0;123;148;0;0;87;102;0;0;1401
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806123;Angered, Hjällbo, Södra;74;56;0;0;104;113;0;0;150;175;0;0;94;97;0;0;42;48;0;0;953
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806124;Angered, Skolspåret;52;38;0;0;92;86;0;0;187;186;0;0;92;115;0;0;57;96;0;0;1001
2018;rd;16;Göteborgs kommun;1480;Göteborg;14806131;Angered, Eriksbo;79;72;0;0;122;152;0;0;324;321;0;0;210;189;0;0;95;135;0;0;1699
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807011;Västra Hisingen, Biskopsgården, N;82;58;0;0;151;172;0;0;364;339;0;0;221;153;0;0;122;108;0;0;1770
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807012;Västra Hisingen, Svarte Mosse;39;30;0;0;79;65;0;0;211;184;0;0;109;83;0;0;43;47;0;0;890
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807021;Västra Hisingen, Länsmansgården, C;40;52;0;0;111;114;0;0;240;235;0;0;125;129;0;0;95;98;0;0;1239
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807022;Västra Hisingen, Länsmansgården, N;39;41;0;0;104;93;0;0;180;217;0;0;152;146;0;0;99;129;0;0;1200
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807023;Västra Hisingen, Länsmansgården, S;38;63;0;0;56;102;0;0;193;208;0;0;105;84;0;0;55;83;0;0;987
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807031;Västra Hisingen, Länsmansgården, Ö;58;43;0;0;106;96;0;0;195;236;0;0;171;137;0;0;127;157;0;0;1326
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807032;Västra Hisingen, Svartedalen, Norra;17;36;0;0;108;110;0;0;201;166;0;0;135;135;0;0;172;275;0;0;1355
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807041;Västra Hisingen, Andalen;58;60;0;0;46;30;0;0;201;243;0;0;220;168;0;0;104;82;0;0;1212
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807042;Västra Hisingen, Gossbydal-Trånget;52;34;0;0;48;47;0;0;240;294;0;0;169;161;0;0;101;117;0;0;1263
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807043;Västra Hisingen, Hjuvik;58;50;0;0;69;45;0;0;242;269;0;0;240;228;0;0;160;142;0;0;1503
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807044;Västra Hisingen, Hällsvik;52;34;0;0;41;46;0;0;202;215;0;0;184;182;0;0;133;115;0;0;1204
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807051;Västra Hisingen, Amhult-Arendal;33;23;0;0;86;80;0;0;219;235;0;0;107;119;0;0;162;243;0;0;1307
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807052;Västra Hisingen, Domarringen m fl;41;36;0;0;61;45;0;0;236;252;0;0;167;169;0;0;102;98;0;0;1207
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807053;Västra Hisingen, Nolered;43;43;0;0;43;38;0;0;270;294;0;0;192;152;0;0;157;140;0;0;1372
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807054;Västra Hisingen, Torslanda;39;30;0;0;56;57;0;0;247;261;0;0;151;145;0;0;181;207;0;0;1374
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807055;Västra Hisingen, Torslanda Torg;31;31;0;0;54;51;0;0;191;194;0;0;131;145;0;0;150;282;0;0;1260
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807056;Västra Hisingen, Tumlehed;38;41;0;0;45;34;0;0;215;236;0;0;207;180;0;0;171;148;0;0;1315
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807061;Västra Hisingen, Björlanda;31;35;0;0;50;64;0;0;227;231;0;0;172;152;0;0;95;75;0;0;1132
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807062;Västra Hisingen, Kvisljungeby;54;57;0;0;34;28;0;0;208;235;0;0;200;172;0;0;90;69;0;0;1147
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807063;Västra Hisingen, Lilleby;52;47;0;0;54;44;0;0;278;303;0;0;221;199;0;0;94;88;0;0;1380
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807064;Västra Hisingen, Nolvik;43;47;0;0;44;35;0;0;198;234;0;0;188;151;0;0;90;70;0;0;1100
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807065;Västra Hisingen, Älvegården m fl;22;17;0;0;47;41;0;0;328;344;0;0;97;95;0;0;45;49;0;0;1085
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807081;Västra Hisingen, Biskopsgården, S;29;32;0;0;93;104;0;0;228;206;0;0;133;108;0;0;118;152;0;0;1203
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807082;Västra Hisingen, Treröset;35;39;0;0;100;105;0;0;193;185;0;0;100;109;0;0;58;52;0;0;976
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807083;Västra Hisingen, Vårväderstorget;26;19;0;0;108;133;0;0;290;226;0;0;190;110;0;0;148;219;0;0;1469
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807084;Västra Hisingen, Väderlekstorget;43;27;0;0;115;142;0;0;338;271;0;0;129;105;0;0;55;66;0;0;1291
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807091;Västra Hisingen, Jättesten;28;28;0;0;71;84;0;0;238;230;0;0;133;133;0;0;120;159;0;0;1224
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807092;Västra Hisingen, Kärrmossen;37;25;0;0;60;65;0;0;262;254;0;0;187;147;0;0;120;134;0;0;1291
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807093;Västra Hisingen, Svartedalen, Södra;19;27;0;0;113;104;0;0;197;147;0;0;124;99;0;0;60;59;0;0;949
2018;rd;16;Göteborgs kommun;1480;Göteborg;14807094;Västra Hisingen, Önskevädersg. m fl;13;22;0;0;96;69;0;0;126;105;0;0;100;101;0;0;167;196;0;0;995
