ar;val;kod;namn;kon;medborgarskap;aldersgrupp;antal
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;30-49;200
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;30-49;195
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;30-49;33
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;30-49;19
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;50-64;129
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;50-64;98
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;50-64;11
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;50-64;6
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;65-;86
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;65-;107
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;65-;2
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Svenska medborgare;18-29 förstagångsväljare;28
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;25
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Ej svenska medborgare;18-29 förstagångsväljare;3
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;6
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Svenska medborgare;18-29 ej förstagångsväljare;157
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;140
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;26
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;23
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Svenska medborgare;30-49;271
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Svenska medborgare;30-49;287
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Ej svenska medborgare;30-49;70
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Ej svenska medborgare;30-49;42
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Svenska medborgare;50-64;106
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Svenska medborgare;50-64;105
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Ej svenska medborgare;50-64;9
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Ej svenska medborgare;50-64;5
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Svenska medborgare;65-;52
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Svenska medborgare;65-;59
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Män;Ej svenska medborgare;65-;6
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;Kvinnor;Ej svenska medborgare;65-;2
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Svenska medborgare;18-29 förstagångsväljare;27
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;24
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Ej svenska medborgare;18-29 förstagångsväljare;4
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Svenska medborgare;18-29 ej förstagångsväljare;106
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;127
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;17
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;9
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Svenska medborgare;30-49;297
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Svenska medborgare;30-49;311
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Ej svenska medborgare;30-49;40
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Ej svenska medborgare;30-49;40
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Svenska medborgare;50-64;107
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Svenska medborgare;50-64;111
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Ej svenska medborgare;50-64;6
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Ej svenska medborgare;50-64;8
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Svenska medborgare;65-;97
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Svenska medborgare;65-;174
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Ej svenska medborgare;65-;4
2018;rf;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Ej svenska medborgare;65-;2
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;18-29 förstagångsväljare;13
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;15
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;18-29 ej förstagångsväljare;81
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;107
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;8
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;30-49;170
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;30-49;138
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;30-49;28
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;30-49;27
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;50-64;94
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;50-64;95
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;50-64;8
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;50-64;5
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;65-;106
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;65-;168
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;65-;3
2018;rf;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;65-;3
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Svenska medborgare;18-29 förstagångsväljare;12
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;13
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;3
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Svenska medborgare;18-29 ej förstagångsväljare;60
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;80
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Svenska medborgare;30-49;216
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Svenska medborgare;30-49;203
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Ej svenska medborgare;30-49;21
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Ej svenska medborgare;30-49;17
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Svenska medborgare;50-64;112
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Svenska medborgare;50-64;131
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Ej svenska medborgare;50-64;6
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Ej svenska medborgare;50-64;2
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Svenska medborgare;65-;105
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Svenska medborgare;65-;190
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Män;Ej svenska medborgare;65-;0
2018;rf;14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;18-29 förstagångsväljare;14
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;17
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;18-29 ej förstagångsväljare;91
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;92
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;8
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;30-49;200
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;30-49;197
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;30-49;30
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;30-49;17
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;50-64;86
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;50-64;119
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;50-64;3
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;50-64;1
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;65-;79
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;65-;133
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;65-;6
2018;rf;14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;65-;7
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;18-29 förstagångsväljare;23
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;13
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;18-29 ej förstagångsväljare;104
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;120
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;16
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;30-49;283
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;30-49;244
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;30-49;27
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;30-49;19
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;50-64;101
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;50-64;105
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;50-64;5
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;50-64;4
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;65-;128
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;65-;237
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;65-;1
2018;rf;14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Svenska medborgare;18-29 förstagångsväljare;13
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;23
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Svenska medborgare;18-29 ej förstagångsväljare;119
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;143
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;9
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;15
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Svenska medborgare;30-49;177
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Svenska medborgare;30-49;158
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Ej svenska medborgare;30-49;30
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Ej svenska medborgare;30-49;27
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Svenska medborgare;50-64;74
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Svenska medborgare;50-64;83
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Ej svenska medborgare;50-64;3
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Ej svenska medborgare;50-64;5
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Svenska medborgare;65-;112
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Svenska medborgare;65-;189
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Män;Ej svenska medborgare;65-;4
2018;rf;14805125;Askim-Frölunda-Högsbo, Marklandsgat.;Kvinnor;Ej svenska medborgare;65-;10
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;18-29 förstagångsväljare;18
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;20
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;18-29 ej förstagångsväljare;42
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;44
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;3
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;9
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;30-49;131
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;30-49;135
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;30-49;22
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;30-49;16
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;50-64;93
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;50-64;118
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;50-64;6
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;50-64;3
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;65-;95
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;65-;158
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;65-;5
2018;rf;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;18-29 förstagångsväljare;30
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;26
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;18-29 förstagångsväljare;3
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;2
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;18-29 ej förstagångsväljare;64
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;79
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;6
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;30-49;140
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;30-49;150
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;30-49;13
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;30-49;16
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;50-64;107
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;50-64;129
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;50-64;10
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;50-64;7
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;65-;186
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;65-;273
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;65-;7
2018;rf;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;65-;5
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Svenska medborgare;18-29 förstagångsväljare;10
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;11
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Svenska medborgare;18-29 ej förstagångsväljare;97
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;59
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;3
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;4
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Svenska medborgare;30-49;112
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Svenska medborgare;30-49;73
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Ej svenska medborgare;30-49;15
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Ej svenska medborgare;30-49;12
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Svenska medborgare;50-64;64
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Svenska medborgare;50-64;76
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Ej svenska medborgare;50-64;5
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Ej svenska medborgare;50-64;4
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Svenska medborgare;65-;127
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Svenska medborgare;65-;230
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Män;Ej svenska medborgare;65-;6
2018;rf;14805141;Askim-Frölunda-Högsbo, Altplatsen;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;18-29 förstagångsväljare;9
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;11
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;18-29 ej förstagångsväljare;66
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;67
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;7
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;3
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;30-49;116
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;30-49;95
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;30-49;11
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;30-49;15
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;50-64;91
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;50-64;93
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;50-64;6
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;50-64;3
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;65-;149
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;65-;264
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;65-;8
2018;rf;14805142;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;65-;4
2018;rf;14805151;Askim-Frölunda-Högsbo, Järnbrott, S;Män;Svenska medborgare;18-29 förstagångsväljare;38
2018;rf;14805151;Askim-Frölunda-Högsbo, Järnbrott, S;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;24
2018;rf;14805151;Askim-Frölunda-Högsbo, Järnbrott, S;Män;Ej svenska medborgare;18-29 förstagångsväljare;1
