ar;val;kod;namn;summa_kategorier;rostberattigade_resultatfil;diff;kalla_fil
2018;rf;14801036;Majorna-Linné, Majorna;1169;1169;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801037;Majorna-Linné, Marieberg;1097;1097;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801038;Majorna-Linné, Slottsskogsgatan m fl;1022;1022;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;1170;1170;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801042;Majorna-Linné, Gatenhielmska;1293;1293;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801043;Majorna-Linné, Karl Johans torg;1204;1204;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801044;Majorna-Linné, Klareborgsgatan m fl;1134;1134;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801045;Majorna-Linné, Söderlingska ängen;1246;1246;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801051;Majorna-Linné, Masthugget, Nedre;1017;1017;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801052;Majorna-Linné, Masthugget, Övre;1340;1340;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801053;Majorna-Linné, Masthuggstorget;1300;1300;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801054;Majorna-Linné, Oscar Fredrik;1093;1093;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801055;Majorna-Linné, Sjömansgatan m fl;1136;1136;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801056;Majorna-Linné, Slottsskogen;1123;1123;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801057;Majorna-Linné, Stigberget;1161;1161;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801058;Majorna-Linné, Vegastaden;1310;1310;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801061;Majorna-Linné, Änggården;1264;1264;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801071;Majorna-Linné, Haga Västra;1290;1290;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801072;Majorna-Linné, Haga Östra;952;952;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801073;Majorna-Linné, Skansberget;1095;1095;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801081;Majorna-Linné, Annedal, Norra;1257;1257;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801082;Majorna-Linné, Annedal, Södra;1158;1158;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801083;Majorna-Linné, Nilssonsberg;1366;1366;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801091;Majorna-Linné, Kommendantsängen;1267;1267;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801092;Majorna-Linné, Linné;1381;1381;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801093;Majorna-Linné, Linnéplatsen;1386;1386;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801094;Majorna-Linné, Långgatorna;1095;1095;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801095;Majorna-Linné, Olivedal;1093;1093;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801096;Majorna-Linné, Plantagegatan, m fl;1017;1017;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801097;Majorna-Linné, Risåsen;1168;1168;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801098;Majorna-Linné, Sveaplan;1357;1357;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801100;Centrum, Framnäs;1159;1159;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801101;Centrum, Fredriksdal;818;818;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801102;Centrum, Fridkullagatan m fl;1180;1180;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801103;Centrum, Getebergsäng;1469;1469;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801104;Centrum, Kristinehöjd, Västra;1364;1364;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801105;Centrum, Kristinehöjd, Östra;1392;1392;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801106;Centrum, Krokslätt, Norra;1175;1175;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801107;Centrum, Krokslätt, Södra;587;587;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801108;Centrum, Mossen;1015;1015;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801109;Centrum, Olofshöjd;1120;1120;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801111;Centrum, Eklanda Norra;1107;1107;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801112;Centrum, Eklanda Södra;1135;1135;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801113;Centrum, Johanneberg, Nedre;1444;1444;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801114;Centrum, Johanneberg, Västra;1041;1041;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801115;Centrum, Johanneberg, Östra;1118;1118;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801116;Centrum, Johanneberg, Övre;1106;1106;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801121;Centrum, Landala;1415;1415;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801122;Centrum, Landalabergen m fl;1516;1516;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801123;Centrum, Landalagången m fl;1302;1302;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801131;Centrum, Doktor Forselius Backe m fl;1303;1303;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801132;Centrum, Guldheden Vattentornet;1395;1395;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801133;Centrum, Guldheden Östra;1121;1121;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801134;Centrum, Guldheden, Centrala;1217;1217;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801135;Centrum, Guldheden, Norra;1156;1156;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801136;Centrum, Guldheden, Södra;1344;1344;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801137;Centrum, Landala Egnahem;1190;1190;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801141;Centrum, Lorensberg;1357;1357;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801151;Centrum, Fogelbergsparken;1118;1118;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801152;Centrum, Valand;1168;1168;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801153;Centrum, Vasastaden, Norra;1289;1289;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801154;Centrum, Vasastaden, Södra;1228;1228;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801155;Centrum, Vasastaden, Östra;1226;1226;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801161;Centrum, Inom Vallgraven;1377;1377;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801162;Centrum, Nordstan;1246;1246;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801163;Centrum, Otterhällan;1043;1043;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801171;Centrum, Friggagatan m fl;1176;1176;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801172;Centrum, Gårda, Norra;1120;1120;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801173;Centrum, Odinsgatan m fl;1171;1171;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801174;Centrum, Stampen;1414;1414;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801175;Centrum, Svingeln;1199;1199;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801181;Centrum, Bohusgatan m fl;789;789;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801182;Centrum, Gårda, Södra;1017;1017;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801183;Centrum, Heden;1264;1264;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801184;Centrum, Hedås;1432;1432;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14801185;Centrum, Sten Sturegatan m fl;950;950;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802011;Örgryte-Härlanda, Gubbero;1284;1284;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802012;Örgryte-Härlanda, Olskroken;1375;1375;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802013;Örgryte-Härlanda, Redberget;1192;1192;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802014;Örgryte-Härlanda, Redbergsplatsen;1199;1199;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802021;Örgryte-Härlanda, Bagaregården;1205;1205;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802022;Örgryte-Härlanda, Ånäs;1364;1364;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802031;Örgryte-Härlanda, Strömmensberg, V;1333;1333;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802032;Örgryte-Härlanda, Strömmensberg, Ö;1439;1439;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802041;Örgryte-Härlanda, Kallebäck, Norra;1028;1028;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802042;Örgryte-Härlanda, Kallebäck, Västra;962;962;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802043;Örgryte-Härlanda, Kallebäck, Östra;1138;1138;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802051;Örgryte-Härlanda, Jakobsdal;1374;1374;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802052;Örgryte-Härlanda, Skår, Norra;1095;1095;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802053;Örgryte-Härlanda, Skår, Södra;1239;1239;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802061;Örgryte-Härlanda, Bö;986;986;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802062;Örgryte-Härlanda, Örgryte;1033;1033;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802071;Örgryte-Härlanda, Stora Torp;996;996;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802072;Örgryte-Härlanda, Lilla Torp;1583;1583;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802081;Örgryte-Härlanda, Danska vägen m fl;1255;1255;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802082;Örgryte-Härlanda, Kärralund, Norra;1223;1223;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802083;Örgryte-Härlanda, Kärralund, Södra;1301;1301;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802084;Örgryte-Härlanda, Lunden, Gamla;1263;1263;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802085;Örgryte-Härlanda, Lunden, Nya;1152;1152;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802086;Örgryte-Härlanda, Nobelplatsen;1174;1174;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802087;Örgryte-Härlanda, Sankt Pauli;1296;1296;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802088;Örgryte-Härlanda, Överås;1090;1090;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802091;Örgryte-Härlanda, Härlanda;1277;1277;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802101;Örgryte-Härlanda, Kålltorp, Norra;1194;1194;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802102;Örgryte-Härlanda, Kålltorp, Södra;1245;1245;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802103;Örgryte-Härlanda, Kålltorp, Västra;1351;1351;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802104;Örgryte-Härlanda, Kålltorp, Östra;1356;1356;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802105;Örgryte-Härlanda, Munkebäck, Norra;1120;1120;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802106;Örgryte-Härlanda, Munkebäck, Södra;915;915;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802111;Örgryte-Härlanda, Fräntorp;1440;1440;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802112;Örgryte-Härlanda, Torpa;1605;1605;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802121;Örgryte-Härlanda, Björkekärr, Norra;954;954;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802122;Örgryte-Härlanda, Björkekärr, Södra;1451;1451;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802123;Örgryte-Härlanda, Björkekärr, Västra;1361;1361;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802124;Örgryte-Härlanda, Björkekärr, Östra;1352;1352;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14802125;Örgryte-Härlanda, Robertshöjd m fl;1496;1496;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803011;Östra Göteborg, Bellevue;1222;1222;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803012;Östra Göteborg, Bellevue Park;1095;1095;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803013;Östra Göteborg, Gamlestaden, Norra;1439;1439;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803014;Östra Göteborg, Gamlestaden, Södra;957;957;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803015;Östra Göteborg, Kviberg, Västra;1219;1219;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803016;Östra Göteborg, Kviberg, Östra;1062;1062;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803017;Östra Göteborg, Nylöse;1060;1060;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803021;Östra Göteborg, Fjällbo;1568;1568;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803022;Östra Göteborg, Utby;1495;1495;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803023;Östra Göteborg, Utbynäs;1172;1172;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803031;Östra Göteborg, Förstamajgatan m fl;1197;1197;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803032;Östra Göteborg, Gregorianska g. m fl;1427;1427;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803033;Östra Göteborg, Kortedala Centrum;1220;1220;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803034;Östra Göteborg, Kortedala, Södra;1310;1310;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803035;Östra Göteborg, Kortedala, Västra;1363;1363;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803036;Östra Göteborg, Kortedala, Östra;1337;1337;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803041;Östra Göteborg, Adventsparken, V;1358;1358;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803042;Östra Göteborg, Adventsparken, Ö;1165;1165;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803043;Östra Göteborg, Kortedala, Norra;1164;1164;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803044;Östra Göteborg, Månadsgatorna m fl;1446;1446;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803051;Östra Göteborg, Bergsjön, Norra;1126;1126;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803052;Östra Göteborg, Gärdsmosse;1517;1517;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803053;Östra Göteborg, Gärdsås;1039;1039;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803054;Östra Göteborg, Siriusgatan;2005;2005;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803061;Östra Göteborg, Bergsjön, Södra;1643;1643;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803062;Östra Göteborg, Bergsjön, Östra;1669;1669;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803063;Östra Göteborg, Komettorget;1124;1124;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14803064;Östra Göteborg, Rymdtorget;1636;1636;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804021;Lundby, Bjurslätt, Södra;1441;1441;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804022;Lundby, Flunsås;1455;1455;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804023;Lundby, Kvillebäcken, Norra;1478;1478;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804024;Lundby, Kvillebäcken, Södra;1369;1369;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804025;Lundby, Kvillebäcken, Östra;1244;1244;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804026;Lundby, Penselgatan m fl;1341;1341;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804027;Lundby, Wieselgrensplatsen;1687;1687;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804028;Lundby, Vågmästarplatsen;458;458;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804031;Lundby, Bjurslätt, Norra;1155;1155;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804032;Lundby, Hilldedal;1317;1317;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804033;Lundby, Slätta Damm;966;966;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804041;Lundby, Kärrdalen;1496;1496;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804042;Lundby, Tolered, Norra;1186;1186;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804043;Lundby, Tolered, Södra;1163;1163;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804051;Norra Hisingen, Glöstorp;1425;1425;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804052;Norra Hisingen, Gunnestorp;1198;1198;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804053;Norra Hisingen, Norumshöjd;1463;1463;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804054;Norra Hisingen, Tuve, Norra;777;777;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804055;Norra Hisingen, Tuve, Södra;1427;1427;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804056;Norra Hisingen, Tången;1283;1283;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804061;Norra Hisingen, Säve;1392;1392;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804071;Norra Hisingen, Gerrebacka-Ingebäck;1442;1442;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804072;Norra Hisingen, Kärra, Norra;1118;1118;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804073;Norra Hisingen, Kärra, Södra;1360;1360;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804074;Norra Hisingen, Kärra, Västra;1264;1264;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804075;Norra Hisingen, Kärra, Östra;1351;1351;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804076;Norra Hisingen, Mysterna-Svankälla;1422;1422;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804081;Norra Hisingen, Rödbo;1070;1070;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804091;Norra Hisingen, Sankt Jörgen;1083;1083;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804092;Norra Hisingen, Skogome;957;957;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804101;Norra Hisingen, Aröd;1224;1224;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804102;Norra Hisingen, Brunnsbo, Norra;1342;1342;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804103;Norra Hisingen, Brunnsbo, Södra;1536;1536;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804104;Norra Hisingen, Tingstad;1403;1403;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804121;Norra Hisingen, Backa Röd;1179;1179;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804122;Norra Hisingen, Backa, Norra;1205;1205;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804123;Norra Hisingen, Backa, Södra;1100;1100;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804124;Norra Hisingen, Bällskär;1273;1273;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804125;Norra Hisingen, Wadköpingsgatan m fl;1383;1383;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804131;Norra Hisingen, Backadalen;1422;1422;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804132;Norra Hisingen, Bäckebol;1543;1543;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804133;Norra Hisingen, Selma Lagerlöfs torg;1299;1299;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804134;Norra Hisingen, Skälltorp;1520;1520;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804135;Norra Hisingen, Åketorp;1287;1287;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804141;Lundby, Bräcke, Norra;1393;1393;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804142;Lundby, Bräcke, Södra;1197;1197;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804143;Lundby, Kyrkbyn;1580;1580;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804144;Lundby, Lundby, Norra;1296;1296;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804145;Lundby, Lundby, Södra;1113;1113;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804151;Lundby, Brämaregården, Norra;1573;1573;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804152;Lundby, Brämaregården, Södra;1112;1112;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804153;Lundby, Porslinsfabriken;1261;1261;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804154;Lundby, Rambergsstaden, Norra;1211;1211;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804155;Lundby, Rambergsstaden, Södra;1364;1364;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804156;Lundby, Rambergsstaden, Östra;1500;1500;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804161;Lundby, Eriksberg, Västra;1442;1442;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804162;Lundby, Eriksberg, Östra;1439;1439;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804163;Lundby, Färjenäs;733;733;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804164;Lundby, Pölsebo-Bratterås;1532;1532;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804165;Lundby, Sannegården, Västra;1494;1494;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804166;Lundby, Södhallsberget;1296;1296;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804171;Lundby, Lindholmen;1114;1114;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804172;Lundby, Lundbyvassen;988;988;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14804173;Lundby, Sannegården, Östra;1090;1090;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805011;Västra Göteborg, Björnekulla;1062;1062;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805012;Västra Göteborg, Fiskebäck,;1167;1167;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805013;Västra Göteborg, Källängen;1265;1265;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805014;Västra Göteborg, Osberget;1077;1077;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805015;Västra Göteborg, Påvelund;1135;1135;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805021;Västra Göteborg, Långedrag;1568;1568;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805031;Västra Göteborg, Hagen;1496;1496;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805032;Västra Göteborg, Nya Varvet;1528;1528;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805033;Västra Göteborg, Tångudden;1304;1304;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805041;Västra Göteborg, Ekebäck;1218;1218;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805042;Västra Göteborg, Grimmered;1109;1109;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805043;Västra Göteborg, Kungsten;1099;1099;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805051;Västra Göteborg, Brännö-Asperö;1062;1062;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805052;Västra Göteborg, Donsö-Vrångö;1427;1427;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805053;Västra Göteborg, Styrsö-Köpstadsö;1159;1159;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805061;Västra Göteborg, Bratthammar;1364;1364;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805071;Västra Göteborg, Guldringen m fl;1196;1196;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805072;Västra Göteborg, Tynnered, Norra;1126;1126;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805081;Västra Göteborg, Tynnered Södra;750;750;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805082;Västra Göteborg, Tynnered, Östra;1463;1463;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805091;Askim-Frölunda-Högsbo, Kaverös, N;1274;1274;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805092;Askim-Frölunda-Högsbo, Kaverös, S;1189;1189;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805093;Askim-Frölunda-Högsbo, Kavås;1265;1265;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805101;Askim-Frölunda-Högsbo, Flatås, S;1241;1241;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805102;Askim-Frölunda-Högsbo, Flatås, V;636;636;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805103;Askim-Frölunda-Högsbo, Flatås, Ö;1167;1167;0;2018_L_per_valdistrikt.xlsx [L antal]
2018;rf;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;1422;1422;0;2018_L_per_valdistrikt.xlsx [L antal]
