ar;val;niva;parti;roster;andel;giltiga;rostande;rostberattigade;valdeltagande;antal_distrikt;metod
2022;kf;riket;GBGP;1124;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;GOTENESF;1286;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;GRANSKNI;94;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;GRONADEM;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;GRYTHYTT;248;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HABODEMO;1208;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HALMSTAD;2218;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HARJEDAL;424;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HD;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HELAEDAS;346;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HELASUNN;649;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HELAVARA;1049;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HJARTAFO;3755;0.06;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HOFORSPA;708;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;HUDDINGE;1610;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;INVANDRA;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;IPIDROTT;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;JAMTLAND;542;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;JUDISKKA;4;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;K;3389;0.05;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KALIXPAR;126;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KALLE;107;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KARLEK;5;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KARLSTAD;2138;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KD;348420;5.36;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KLIMA;501;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KLIMATIN;314;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KLP;184;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KNAPP;976;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KNIVSTAN;3370;0.05;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KOMMUNAL;592;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KOMMUNDE;340;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KOMMUNEN;1137;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KOMMUNLI;1417;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KOMMUNPA;979;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KONSENSU;1235;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KRVP;3177;0.05;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KSP;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KUNGSBAC;2271;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;KUSTLAND;798;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;L;340251;5.24;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LAHOLMSP;505;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LIDINGOP;5282;0.08;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LINKOPIN;9512;0.15;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LJUSDALS;1086;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LODDEBYG;1107;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LOKALFRA;251;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LOKALPAR;852;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LPO;8786;0.14;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;LYSEKILS;1431;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;M;1332813;20.51;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MALALIST;287;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MALMOLIS;1625;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MED;25011;0.38;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MEDBORGA;4474;0.07;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MINROST;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MITTGOIN;180;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MITTPART;127;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MITTSVER;64;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MOD;2085;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MONISTER;3;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MORAPART;2456;0.04;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MP;248448;3.82;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MULLSJOF;9;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;MUNKEDAL;96;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NACKALIS;7567;0.12;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NATIONAL;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NATUR;7;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NATURFIL;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NATURIST;3;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NEO;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NIX;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NMR;206;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NORAPART;625;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NORDANST;519;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NORDVARM;167;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NUFAN;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYADANDE;276;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYANS;29634;0.46;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYAULRIC;2558;0.04;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYBYGGAR;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYDEMOKR;6;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYFRAMTI;644;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYKVARNS;1216;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYREFORM;27;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;NYSTARTE;3274;0.05;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OBEROEND;3084;0.05;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OK;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OKP;17;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OLANDSPA;133;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OLOFSTRO;66;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OMSORGFO;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OMSORGSP;125;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OPARTIET;992;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OREBROPA;7780;0.12;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;ORUSTFRA;138;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OSTERLEN;456;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OSTGOTAP;421;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OSTKUSTE;106;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;OVERTORN;85;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;PARTIETF;235;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;PENSIONA;414;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;PERSTORP;559;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;PLUS55;788;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;POLITISK;263;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;POLSK;13;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;POSITIVT;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;PP;3682;0.06;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;RASTLIBE;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;RATTVISD;241;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;RATTVISE;2740;0.04;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;REALISTP;1964;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;ROMELEPA;62;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;RONNEBYP;479;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;RONNINGE;920;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;ROSLAGEN;686;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;ROSLAGSP;1975;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;S;1904957;29.31;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SAFESOLI;902;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SAFFLEPA;88;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SAKPOLIT;392;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SALASBAS;1441;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SAMELIST;660;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SAMERNAS;226;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SANSOBAL;226;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SD;945258;14.55;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SIGTUNAP;653;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SJOBOPAR;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SJUKVARD;5035;0.08;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SKANEPAR;363;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SKARGARD;759;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SKOLOCHL;1100;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SKOVDEPA;5281;0.08;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SKP;692;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SKS;43;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SOCIALLI;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SOCV;1581;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SODERKOP;422;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SOLLENTU;878;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SOLNAPAR;472;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SOLPARTI;283;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SORUNDAN;1034;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SOSSTALL;168;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SPORTPAR;800;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;STENUNGS;1187;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;STORFORS;25;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;STRANGNA;1200;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SUMMA_ÖVRIGA;300730;4.63;6498692;6597690;8196484;80.49;;"ur aggregat_2022_kf.csv, niva riket; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2022;kf;riket;SVENSKAR;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SVENSKAS;64;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SVENSKJO;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SVERIGEP;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SVERIGES;366;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;SVERIGEU;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TELGELIS;168;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TIERPSLI;607;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TILLSAMM;105;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TIMRAPAR;1348;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TINGSRYD;1;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TJORNPAR;1354;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TJUGOFYR;1447;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TJUSTPAR;6;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TOMASLIN;2;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TRYGGHET;91;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;TULLINGE;5434;0.08;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;UDDEVALL;3637;0.06;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;UTVECKLI;6242;0.1;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;V;535882;8.25;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VAGVALFA;110;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VAGVALST;1164;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VANLIGTF;523;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VARBERGS;1363;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VARFRAMT;1524;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VARGARDA;32;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VARTSODE;3878;0.06;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VASBYSBA;3337;0.05;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VASTJAMT;1603;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VASTRAIN;1231;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VAXHOLMS;387;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VAXJOLIS;143;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VETLANDA;3940;0.06;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VIIPERST;886;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VINGAKER;353;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VITIDAHO;1303;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VOLT;149;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VSP;5;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;VÄND;297;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;WAXHOLMS;1569;0.02;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;WESTBOPA;1848;0.03;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;WESTERWI;767;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;YTTEROMR;867;0.01;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;kf;riket;ÖVR;20;0.0;6498692;6597690;8196484;80.49;;ur aggregat_2022_kf.csv, niva riket
2022;rd;goteborg;AFS;847;0.24;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;BASIP;52;0.01;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;C;20343;5.86;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;DD;122;0.04;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;DMDP;1;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;EAP;1;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;ENH;59;0.02;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;ERR;1;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;FDP;72;0.02;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;FI;299;0.09;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;FRIH;7;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;KALLE;15;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;KD;15170;4.37;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;KLIMA;162;0.05;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;KLP;28;0.01;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;KNAPP;254;0.07;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;KRVP;313;0.09;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;L;20317;5.85;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;LPO;13;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;M;64157;18.48;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;MED;785;0.23;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;MOD;417;0.12;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;MP;27485;7.92;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;NEO;1;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;NIX;4;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;NMR;32;0.01;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;NUFAN;1;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;NYANS;3945;1.14;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;OKP;2;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;POLSK;1;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;PP;628;0.18;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;S;95980;27.65;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;SD;50889;14.66;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;SKP;50;0.01;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;SKS;17;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;SOCV;6;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
2022;rd;goteborg;SUMMA_ÖVRIGA;7861;2.26;347103;350516;434273;80.71;;"ur aggregat_2022_rd.csv, niva goteborg; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2022;rd;goteborg;SWEXIT;2;0.0;347103;350516;434273;80.71;;ur aggregat_2022_rd.csv, niva goteborg
