ar;lokalid;lokal;datum;antal
2018;15903;Familjecentral Lövgärdet;2018-08-29;14
2018;15903;Familjecentral Lövgärdet;2018-08-30;15
2018;15903;Familjecentral Lövgärdet;2018-08-31;21
2018;15903;Familjecentral Lövgärdet;2018-09-01;0
2018;15903;Familjecentral Lövgärdet;2018-09-02;0
2018;15903;Familjecentral Lövgärdet;2018-09-03;0
2018;15903;Familjecentral Lövgärdet;2018-09-04;0
2018;15903;Familjecentral Lövgärdet;2018-09-05;0
2018;15903;Familjecentral Lövgärdet;2018-09-06;0
2018;15903;Familjecentral Lövgärdet;2018-09-07;0
2018;15903;Familjecentral Lövgärdet;2018-09-08;0
2018;15903;Familjecentral Lövgärdet;2018-09-09;0
2018;15903;Familjecentral Lövgärdet;totalt;74
2018;15904;Gårdstens centrum;2018-08-22;0
2018;15904;Gårdstens centrum;2018-08-23;0
2018;15904;Gårdstens centrum;2018-08-24;0
2018;15904;Gårdstens centrum;2018-08-25;0
2018;15904;Gårdstens centrum;2018-08-26;0
2018;15904;Gårdstens centrum;2018-08-27;23
2018;15904;Gårdstens centrum;2018-08-28;29
2018;15904;Gårdstens centrum;2018-08-29;32
2018;15904;Gårdstens centrum;2018-08-30;41
2018;15904;Gårdstens centrum;2018-08-31;51
2018;15904;Gårdstens centrum;2018-09-01;0
2018;15904;Gårdstens centrum;2018-09-02;0
2018;15904;Gårdstens centrum;2018-09-03;0
2018;15904;Gårdstens centrum;2018-09-04;0
2018;15904;Gårdstens centrum;2018-09-05;0
2018;15904;Gårdstens centrum;2018-09-06;0
2018;15904;Gårdstens centrum;2018-09-07;0
2018;15904;Gårdstens centrum;2018-09-08;0
2018;15904;Gårdstens centrum;2018-09-09;0
2018;15904;Gårdstens centrum;totalt;176
2018;15909;Interkulturella Folkhögskolan;2018-08-22;0
2018;15909;Interkulturella Folkhögskolan;2018-08-23;0
2018;15909;Interkulturella Folkhögskolan;2018-08-24;0
2018;15909;Interkulturella Folkhögskolan;2018-08-25;0
2018;15909;Interkulturella Folkhögskolan;2018-08-26;0
2018;15909;Interkulturella Folkhögskolan;2018-08-27;10
2018;15909;Interkulturella Folkhögskolan;2018-08-28;2
2018;15909;Interkulturella Folkhögskolan;2018-08-29;10
2018;15909;Interkulturella Folkhögskolan;2018-08-30;7
2018;15909;Interkulturella Folkhögskolan;2018-08-31;37
2018;15909;Interkulturella Folkhögskolan;2018-09-01;0
2018;15909;Interkulturella Folkhögskolan;2018-09-02;0
2018;15909;Interkulturella Folkhögskolan;2018-09-03;0
2018;15909;Interkulturella Folkhögskolan;2018-09-04;0
2018;15909;Interkulturella Folkhögskolan;2018-09-05;0
2018;15909;Interkulturella Folkhögskolan;2018-09-06;0
2018;15909;Interkulturella Folkhögskolan;2018-09-07;0
2018;15909;Interkulturella Folkhögskolan;2018-09-08;0
2018;15909;Interkulturella Folkhögskolan;2018-09-09;0
2018;15909;Interkulturella Folkhögskolan;totalt;66
2018;15924;Friskväderstorget;2018-08-22;0
2018;15924;Friskväderstorget;2018-08-23;0
2018;15924;Friskväderstorget;2018-08-24;0
2018;15924;Friskväderstorget;2018-08-25;0
2018;15924;Friskväderstorget;2018-08-26;0
2018;15924;Friskväderstorget;2018-08-27;11
2018;15924;Friskväderstorget;2018-08-28;21
2018;15924;Friskväderstorget;2018-08-29;21
2018;15924;Friskväderstorget;2018-08-30;18
2018;15924;Friskväderstorget;2018-08-31;16
2018;15924;Friskväderstorget;2018-09-01;0
2018;15924;Friskväderstorget;2018-09-02;0
2018;15924;Friskväderstorget;2018-09-03;0
2018;15924;Friskväderstorget;2018-09-04;0
2018;15924;Friskväderstorget;2018-09-05;0
2018;15924;Friskväderstorget;2018-09-06;0
2018;15924;Friskväderstorget;2018-09-07;0
2018;15924;Friskväderstorget;2018-09-08;0
2018;15924;Friskväderstorget;2018-09-09;0
2018;15924;Friskväderstorget;totalt;87
