ar;val;kod;namn;parti_kalla;parti;roster;andel
2014;rf;14801033;Majorna-Linné, Hängmattan;FP;L;89;7.20
2014;rf;14801033;Majorna-Linné, Hängmattan;KD;KD;37;2.99
2014;rf;14801033;Majorna-Linné, Hängmattan;S;S;255;20.63
2014;rf;14801033;Majorna-Linné, Hängmattan;V;V;353;28.56
2014;rf;14801033;Majorna-Linné, Hängmattan;MP;MP;192;15.53
2014;rf;14801033;Majorna-Linné, Hängmattan;SD;SD;74;5.99
2014;rf;14801033;Majorna-Linné, Hängmattan;FI;FI;15;1.21
2014;rf;14801033;Majorna-Linné, Hängmattan;1209;1209;0;
2014;rf;14801033;Majorna-Linné, Hängmattan;1242;1242;0;
2014;rf;14801033;Majorna-Linné, Hängmattan;KrVP;KRVP;0;
2014;rf;14801033;Majorna-Linné, Hängmattan;PP;PP;5;0.40
2014;rf;14801033;Majorna-Linné, Hängmattan;RS;RS;0;
2014;rf;14801033;Majorna-Linné, Hängmattan;SPVG;SPVG;4;0.32
2014;rf;14801033;Majorna-Linné, Hängmattan;SVP;SVP;0;
2014;rf;14801033;Majorna-Linné, Hängmattan;VägV;VÄGV;15;1.21
2014;rf;14801033;Majorna-Linné, Hängmattan;ÖVR;ÖVR;7;0.57
2014;rf;14801034;Majorna-Linné, Majorna;M;M;187;15.98
2014;rf;14801034;Majorna-Linné, Majorna;C;C;19;1.62
2014;rf;14801034;Majorna-Linné, Majorna;FP;L;68;5.81
2014;rf;14801034;Majorna-Linné, Majorna;KD;KD;38;3.25
2014;rf;14801034;Majorna-Linné, Majorna;S;S;256;21.88
2014;rf;14801034;Majorna-Linné, Majorna;V;V;266;22.74
2014;rf;14801034;Majorna-Linné, Majorna;MP;MP;197;16.84
2014;rf;14801034;Majorna-Linné, Majorna;SD;SD;78;6.67
2014;rf;14801034;Majorna-Linné, Majorna;FI;FI;15;1.28
2014;rf;14801034;Majorna-Linné, Majorna;1209;1209;0;
2014;rf;14801034;Majorna-Linné, Majorna;1242;1242;0;
2014;rf;14801034;Majorna-Linné, Majorna;KrVP;KRVP;0;
2014;rf;14801034;Majorna-Linné, Majorna;PP;PP;8;0.68
2014;rf;14801034;Majorna-Linné, Majorna;RS;RS;2;0.17
2014;rf;14801034;Majorna-Linné, Majorna;SPVG;SPVG;2;0.17
2014;rf;14801034;Majorna-Linné, Majorna;SVP;SVP;1;0.09
2014;rf;14801034;Majorna-Linné, Majorna;VägV;VÄGV;23;1.97
2014;rf;14801034;Majorna-Linné, Majorna;ÖVR;ÖVR;10;0.85
2014;rf;14801035;Majorna-Linné, Marieberg;M;M;103;8.94
2014;rf;14801035;Majorna-Linné, Marieberg;C;C;20;1.74
2014;rf;14801035;Majorna-Linné, Marieberg;FP;L;59;5.12
2014;rf;14801035;Majorna-Linné, Marieberg;KD;KD;26;2.26
2014;rf;14801035;Majorna-Linné, Marieberg;S;S;173;15.02
2014;rf;14801035;Majorna-Linné, Marieberg;V;V;413;35.85
2014;rf;14801035;Majorna-Linné, Marieberg;MP;MP;249;21.61
2014;rf;14801035;Majorna-Linné, Marieberg;SD;SD;52;4.51
2014;rf;14801035;Majorna-Linné, Marieberg;FI;FI;11;0.95
2014;rf;14801035;Majorna-Linné, Marieberg;1209;1209;1;0.09
2014;rf;14801035;Majorna-Linné, Marieberg;1242;1242;0;
2014;rf;14801035;Majorna-Linné, Marieberg;KrVP;KRVP;0;
2014;rf;14801035;Majorna-Linné, Marieberg;PP;PP;14;1.22
2014;rf;14801035;Majorna-Linné, Marieberg;RS;RS;0;
2014;rf;14801035;Majorna-Linné, Marieberg;SPVG;SPVG;6;0.52
2014;rf;14801035;Majorna-Linné, Marieberg;SVP;SVP;1;0.09
2014;rf;14801035;Majorna-Linné, Marieberg;VägV;VÄGV;20;1.74
2014;rf;14801035;Majorna-Linné, Marieberg;ÖVR;ÖVR;4;0.35
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;M;M;229;16.75
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;C;C;37;2.71
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;FP;L;93;6.80
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;KD;KD;35;2.56
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;S;S;303;22.17
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;V;V;295;21.58
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;MP;MP;232;16.97
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;SD;SD;85;6.22
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;FI;FI;14;1.02
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;1209;1209;1;0.07
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;1242;1242;0;
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;KrVP;KRVP;0;
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;PP;PP;11;0.80
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;RS;RS;0;
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;SPVG;SPVG;3;0.22
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;SVP;SVP;1;0.07
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;VägV;VÄGV;19;1.39
2014;rf;14801036;Majorna-Linné, Slottsskogsgatan m fl;ÖVR;ÖVR;9;0.66
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;M;M;120;9.17
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;C;C;35;2.68
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;FP;L;60;4.59
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;KD;KD;30;2.29
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;S;S;221;16.90
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;V;V;466;35.63
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;MP;MP;284;21.71
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;SD;SD;47;3.59
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;FI;FI;6;0.46
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;1209;1209;1;0.08
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;1242;1242;0;
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;KrVP;KRVP;1;0.08
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;PP;PP;4;0.31
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;RS;RS;3;0.23
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;SPVG;SPVG;3;0.23
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;SVP;SVP;0;
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;VägV;VÄGV;15;1.15
2014;rf;14801041;Majorna-Linné, Djurgårdsgatan m fl;ÖVR;ÖVR;12;0.92
2014;rf;14801042;Majorna-Linné, Gatenhielmska;M;M;105;10.07
2014;rf;14801042;Majorna-Linné, Gatenhielmska;C;C;23;2.21
2014;rf;14801042;Majorna-Linné, Gatenhielmska;FP;L;66;6.33
2014;rf;14801042;Majorna-Linné, Gatenhielmska;KD;KD;26;2.49
2014;rf;14801042;Majorna-Linné, Gatenhielmska;S;S;195;18.70
2014;rf;14801042;Majorna-Linné, Gatenhielmska;V;V;334;32.02
2014;rf;14801042;Majorna-Linné, Gatenhielmska;MP;MP;206;19.75
2014;rf;14801042;Majorna-Linné, Gatenhielmska;SD;SD;50;4.79
2014;rf;14801042;Majorna-Linné, Gatenhielmska;FI;FI;9;0.86
2014;rf;14801042;Majorna-Linné, Gatenhielmska;1209;1209;3;0.29
2014;rf;14801042;Majorna-Linné, Gatenhielmska;1242;1242;0;
2014;rf;14801042;Majorna-Linné, Gatenhielmska;KrVP;KRVP;0;
2014;rf;14801042;Majorna-Linné, Gatenhielmska;PP;PP;3;0.29
2014;rf;14801042;Majorna-Linné, Gatenhielmska;RS;RS;1;0.10
2014;rf;14801042;Majorna-Linné, Gatenhielmska;SPVG;SPVG;0;
2014;rf;14801042;Majorna-Linné, Gatenhielmska;SVP;SVP;0;
2014;rf;14801042;Majorna-Linné, Gatenhielmska;VägV;VÄGV;13;1.25
2014;rf;14801042;Majorna-Linné, Gatenhielmska;ÖVR;ÖVR;9;0.86
2014;rf;14801043;Majorna-Linné, Karl Johans torg;M;M;127;8.69
2014;rf;14801043;Majorna-Linné, Karl Johans torg;C;C;32;2.19
2014;rf;14801043;Majorna-Linné, Karl Johans torg;FP;L;74;5.06
2014;rf;14801043;Majorna-Linné, Karl Johans torg;KD;KD;21;1.44
2014;rf;14801043;Majorna-Linné, Karl Johans torg;S;S;254;17.37
2014;rf;14801043;Majorna-Linné, Karl Johans torg;V;V;528;36.11
2014;rf;14801043;Majorna-Linné, Karl Johans torg;MP;MP;294;20.11
2014;rf;14801043;Majorna-Linné, Karl Johans torg;SD;SD;66;4.51
2014;rf;14801043;Majorna-Linné, Karl Johans torg;FI;FI;23;1.57
2014;rf;14801043;Majorna-Linné, Karl Johans torg;1209;1209;0;
2014;rf;14801043;Majorna-Linné, Karl Johans torg;1242;1242;0;
2014;rf;14801043;Majorna-Linné, Karl Johans torg;KrVP;KRVP;0;
2014;rf;14801043;Majorna-Linné, Karl Johans torg;PP;PP;13;0.89
2014;rf;14801043;Majorna-Linné, Karl Johans torg;RS;RS;1;0.07
2014;rf;14801043;Majorna-Linné, Karl Johans torg;SPVG;SPVG;0;
2014;rf;14801043;Majorna-Linné, Karl Johans torg;SVP;SVP;1;0.07
2014;rf;14801043;Majorna-Linné, Karl Johans torg;VägV;VÄGV;21;1.44
2014;rf;14801043;Majorna-Linné, Karl Johans torg;ÖVR;ÖVR;7;0.48
2014;rf;14801044;Majorna-Linné, Söderlingska ängen;M;M;104;9.59
