ar;val;kod;namn;kon;medborgarskap;aldersgrupp;antal
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Ej svenska medborgare;50-64;0
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Svenska medborgare;65-;103
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Svenska medborgare;65-;205
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Män;Ej svenska medborgare;65-;0
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;18-29 förstagångsväljare;10
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;14
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;18-29 ej förstagångsväljare;97
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;110
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;30-49;240
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;30-49;187
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;30-49;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;50-64;156
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;50-64;148
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;50-64;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Svenska medborgare;65-;157
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Svenska medborgare;65-;301
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Män;Ej svenska medborgare;65-;0
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;18-29 förstagångsväljare;19
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;20
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;18-29 ej förstagångsväljare;160
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;173
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;30-49;277
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;30-49;245
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;30-49;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;50-64;118
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;50-64;136
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;50-64;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Svenska medborgare;65-;104
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Svenska medborgare;65-;173
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Män;Ej svenska medborgare;65-;0
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;18-29 förstagångsväljare;30
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;26
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;18-29 ej förstagångsväljare;149
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;164
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;30-49;228
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;30-49;199
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;30-49;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;50-64;103
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;50-64;116
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;50-64;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Svenska medborgare;65-;124
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Svenska medborgare;65-;212
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Män;Ej svenska medborgare;65-;0
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Svenska medborgare;18-29 förstagångsväljare;22
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;31
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Svenska medborgare;18-29 ej förstagångsväljare;157
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;193
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Svenska medborgare;30-49;241
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Svenska medborgare;30-49;208
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Ej svenska medborgare;30-49;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Svenska medborgare;50-64;94
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Svenska medborgare;50-64;117
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Ej svenska medborgare;50-64;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Svenska medborgare;65-;159
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Svenska medborgare;65-;322
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Män;Ej svenska medborgare;65-;0
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;18-29 förstagångsväljare;11
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;15
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;18-29 ej förstagångsväljare;57
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;69
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;30-49;138
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;30-49;147
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;30-49;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;50-64;90
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;50-64;114
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;50-64;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Svenska medborgare;65-;105
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Svenska medborgare;65-;168
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Män;Ej svenska medborgare;65-;0
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;18-29 förstagångsväljare;22
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;21
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;18-29 ej förstagångsväljare;76
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;99
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;30-49;140
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;30-49;157
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;30-49;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;50-64;124
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;50-64;149
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;50-64;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Svenska medborgare;65-;217
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Svenska medborgare;65-;323
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Män;Ej svenska medborgare;65-;0
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;18-29 förstagångsväljare;33
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;26
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;18-29 ej förstagångsväljare;149
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;140
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;30-49;198
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;30-49;149
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;30-49;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;50-64;155
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;50-64;160
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;50-64;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Svenska medborgare;65-;303
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Svenska medborgare;65-;535
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Män;Ej svenska medborgare;65-;0
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Svenska medborgare;18-29 förstagångsväljare;50
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;55
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Svenska medborgare;18-29 ej förstagångsväljare;111
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;123
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Svenska medborgare;30-49;275
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Svenska medborgare;30-49;296
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Ej svenska medborgare;30-49;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Svenska medborgare;50-64;202
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Svenska medborgare;50-64;228
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Ej svenska medborgare;50-64;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Svenska medborgare;65-;186
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Svenska medborgare;65-;243
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Män;Ej svenska medborgare;65-;0
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Svenska medborgare;18-29 förstagångsväljare;24
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;19
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Svenska medborgare;18-29 ej förstagångsväljare;116
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;111
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Svenska medborgare;30-49;192
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Svenska medborgare;30-49;171
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Ej svenska medborgare;30-49;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Svenska medborgare;50-64;144
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Svenska medborgare;50-64;161
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Ej svenska medborgare;50-64;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Svenska medborgare;65-;134
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Svenska medborgare;65-;278
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Män;Ej svenska medborgare;65-;0
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;18-29 förstagångsväljare;27
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;43
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;18-29 ej förstagångsväljare;105
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;135
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;30-49;245
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;30-49;247
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;30-49;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;50-64;125
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;50-64;96
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;50-64;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Svenska medborgare;65-;90
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Svenska medborgare;65-;130
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Män;Ej svenska medborgare;65-;0
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Svenska medborgare;18-29 förstagångsväljare;29
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;30
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Svenska medborgare;18-29 ej förstagångsväljare;75
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;76
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Svenska medborgare;30-49;138
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Svenska medborgare;30-49;164
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Ej svenska medborgare;30-49;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Ej svenska medborgare;30-49;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Svenska medborgare;50-64;108
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Svenska medborgare;50-64;101
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Ej svenska medborgare;50-64;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Ej svenska medborgare;50-64;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Svenska medborgare;65-;63
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Svenska medborgare;65-;83
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Män;Ej svenska medborgare;65-;0
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;Kvinnor;Ej svenska medborgare;65-;0
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Män;Svenska medborgare;18-29 förstagångsväljare;34
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Kvinnor;Svenska medborgare;18-29 förstagångsväljare;44
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Män;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Kvinnor;Ej svenska medborgare;18-29 förstagångsväljare;0
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Män;Svenska medborgare;18-29 ej förstagångsväljare;86
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Kvinnor;Svenska medborgare;18-29 ej förstagångsväljare;89
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Män;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Kvinnor;Ej svenska medborgare;18-29 ej förstagångsväljare;0
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Män;Svenska medborgare;30-49;162
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;Kvinnor;Svenska medborgare;30-49;161
